x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
0.319497,0.557069,-2.905077,0.433627,3.637567,-0.54478,-1.132678,0.095677,-0.009636,43.236043,-0.530044,2.990943,-5.05593
-0.029352,1.663622,-2.60813,0.233242,3.840151,-0.349995,1.398882,0.829179,2.168582,78.985984,-1.411334,0.554175,-11.31815
-0.28499,1.97262,0.839082,0.370274,0.178795,0.18953,0.511105,-0.826929,1.757524,39.902538,-1.570307,0.790577,8.501873
0.278648,2.947368,2.108269,0.092419,6.217223,-1.521958,0.676669,0.529372,1.815947,50.388066,1.533353,3.143008,24.152626
-0.250595,0.720625,2.340489,-0.230713,2.576169,-0.195644,-0.69673,0.590343,2.14151,0.867637,-1.312472,0.391477,-6.848981
0.461501,3.410497,0.650531,0.380731,0.937619,-0.199025,-1.555354,-0.591962,0.291098,76.409045,-0.823737,2.452839,32.458764
-0.111469,3.163392,1.364431,0.262052,2.147015,-0.640977,-1.791287,0.939517,-2.159145,29.81383,0.819591,4.567144,31.738541
0.327572,2.243432,-0.529344,0.079297,1.68734,0.210106,1.964399,0.449768,-1.688772,54.896078,-0.989623,1.384205,20.813313
0.437451,0.51277,-0.664003,-0.459503,2.492561,1.1177,-0.610086,1.106447,2.663293,90.417132,1.883351,0.096266,25.478125
0.032475,3.331714,0.719995,-0.218221,2.06188,-1.223256,-1.162113,-1.579144,2.106448,55.073302,1.842132,1.248081,25.452522
0.334986,0.037561,1.117821,-0.298271,1.532003,1.017565,1.839236,-0.568145,0.223093,68.050144,1.910252,1.206682,45.374028
-0.296954,1.576298,0.466346,-0.200359,0.198672,1.049064,1.68319,1.085618,2.517518,74.860222,-1.927151,2.339744,8.840259
-0.38493,2.704038,-1.264277,-0.47384,1.197874,-0.621158,-1.628992,0.265503,-2.583302,93.993797,-1.63148,0.165128,5.813507
-0.065206,1.199694,-2.1331,0.474993,0.537207,-0.630885,-1.021294,1.722343,1.744979,46.738042,-0.208131,0.620639,-0.991784
-0.361177,1.653424,1.750963,-0.09302,1.805986,0.877555,-0.623461,0.353512,1.428412,83.710041,1.111731,1.36716,8.070282
-0.320987,0.16473,-2.460798,0.024827,0.777407,0.173509,-1.650981,-0.042828,1.907208,43.319118,0.410524,8.055582,19.192121
-0.128633,2.484522,1.042786,0.018888,0.728273,-0.945486,-1.604332,-0.454242,-2.482272,22.530196,0.772412,1.490412,17.182159
-0.363388,2.338574,0.532275,-0.025549,0.470589,-1.106097,0.103151,0.376494,1.095546,66.055134,-1.708009,1.287157,16.292685
0.11933,1.175261,-0.129049,-0.40043,4.601846,-0.887857,-0.714,-0.371408,0.249315,8.201779,0.7401,0.289131,7.701882
